,yymmdd,time,time zone,AQI 1h
0,2021-01-01,11:00:00,07:00,98.232978515625
1,2021-01-01,12:00:00,07:00,96.29846191406249
2,2021-01-01,13:00:00,07:00,99.19942220052083
3,2021-01-01,14:00:00,07:00,91.720859375
4,2021-01-01,15:00:00,07:00,93.8774267578125
5,2021-01-01,16:00:00,07:00,96.49582813541922
6,2021-01-01,17:00:00,07:00,112.0780976158352
7,2021-01-01,18:00:00,07:00,152.64564034598212
8,2021-01-01,19:00:00,07:00,168.989443359375
9,2021-01-01,20:00:00,07:00,199.83828125000005
10,2021-01-01,21:00:00,07:00,228.20332031250007
11,2021-01-01,22:00:00,07:00,246.33552246093748
12,2021-01-01,23:00:00,07:00,250.73210449218746
13,2021-01-02,00:00:00,07:00,264.5852905273437
14,2021-01-02,01:00:00,07:00,265.52643066406256
15,2021-01-02,02:00:00,07:00,253.5330615234375
16,2021-01-02,03:00:00,07:00,252.56566650390624
17,2021-01-02,04:00:00,07:00,265.91675537109376
18,2021-01-02,05:00:00,07:00,268.68975585937505
19,2021-01-02,06:00:00,07:00,270.7635743324904
20,2021-01-02,07:00:00,07:00,276.29367459884475
21,2021-01-02,08:00:00,07:00,258.2111369991594
22,2021-01-02,09:00:00,07:00,223.80377961953215
23,2021-01-02,10:00:00,07:00,192.48616768973216
24,2021-01-02,11:00:00,07:00,180.44662562779018
25,2021-01-02,12:00:00,07:00,175.81767926897322
26,2021-01-02,13:00:00,07:00,170.63282121930803
27,2021-01-02,14:00:00,07:00,164.72113734654016
28,2021-01-02,15:00:00,07:00,158.33227539062503
29,2021-01-02,16:00:00,07:00,163.87828892299106
30,2021-01-02,17:00:00,07:00,176.93411865234376
31,2021-01-02,18:00:00,07:00,198.51069091796876
32,2021-01-02,19:00:00,07:00,236.05092529296877
33,2021-01-02,20:00:00,07:00,246.35512207031252
34,2021-01-02,21:00:00,07:00,230.18945800781248
35,2021-01-02,22:00:00,07:00,205.0192208426339
36,2021-01-02,23:00:00,07:00,197.51109793526786
37,2021-01-03,00:00:00,07:00,197.33526785714287
38,2021-01-03,01:00:00,07:00,200.30227539062506
39,2021-01-03,02:00:00,07:00,209.8048608398438
40,2021-01-03,03:00:00,07:00,215.79232666015625
41,2021-01-03,04:00:00,07:00,212.48623783975384
42,2021-01-03,05:00:00,07:00,219.1625740403089
43,2021-01-03,06:00:00,07:00,234.0822681128201
44,2021-01-03,07:00:00,07:00,243.68543249886247
45,2021-01-03,08:00:00,07:00,253.0677241527788
46,2021-01-03,09:00:00,07:00,255.7908100311148
47,2021-01-03,10:00:00,07:00,237.22015152086493
48,2021-01-03,11:00:00,07:00,204.86283625571446
49,2021-01-03,12:00:00,07:00,188.36418438442197
50,2021-01-03,13:00:00,07:00,180.3048736677153
51,2021-01-03,14:00:00,07:00,171.1126953125
52,2021-01-03,15:00:00,07:00,174.1965250651042
53,2021-01-03,16:00:00,07:00,156.83885149274553
54,2021-01-03,17:00:00,07:00,155.55738699776785
55,2021-01-03,18:00:00,07:00,163.1178501674107
56,2021-01-03,19:00:00,07:00,174.8618129185268
57,2021-01-03,20:00:00,07:00,182.9334193638393
58,2021-01-03,21:00:00,07:00,188.2723600917211
59,2021-01-03,22:00:00,07:00,199.37225585937497
60,2021-01-03,23:00:00,07:00,209.7213623046875
61,2021-01-04,00:00:00,07:00,200.2335414341518
62,2021-01-04,01:00:00,07:00,189.32493896484377
63,2021-01-04,02:00:00,07:00,186.88253696986607
64,2021-01-04,03:00:00,07:00,191.89862060546878
65,2021-01-04,04:00:00,07:00,200.23323715089643
66,2021-01-04,05:00:00,07:00,204.82191605751592
67,2021-01-04,06:00:00,07:00,206.15794118713234
68,2021-01-04,07:00:00,07:00,209.94331346608988
69,2021-01-04,08:00:00,07:00,221.53022404630826
70,2021-01-04,09:00:00,07:00,234.27481147055337
71,2021-01-04,10:00:00,07:00,229.54483329375674
72,2021-01-04,11:00:00,07:00,221.49591295018146
73,2021-01-04,12:00:00,07:00,208.14348589932786
74,2021-01-04,13:00:00,07:00,198.51318484940796
75,2021-01-04,14:00:00,07:00,193.13576359963986
76,2021-01-04,15:00:00,07:00,190.7387477709754
77,2021-01-04,16:00:00,07:00,187.09550390221185
78,2021-01-04,17:00:00,07:00,188.94404176587565
79,2021-01-04,18:00:00,07:00,194.44925322698057
80,2021-01-04,19:00:00,07:00,203.2379972836832
81,2021-01-04,20:00:00,07:00,211.65782816086434
82,2021-01-04,21:00:00,07:00,243.1053089194714
83,2021-01-04,22:00:00,07:00,272.2681303380244
84,2021-01-04,23:00:00,07:00,290.5721740722655
85,2021-01-05,00:00:00,07:00,298.6593139648437
86,2021-01-05,01:00:00,07:00,302.7651428222655
87,2021-01-05,02:00:00,07:00,306.379721069336
88,2021-01-05,03:00:00,07:00,351.98587036132807
