,yymmdd,time,time zone,AQI 1h
0,2021-01-01,11:00:00,07:00,99.9154638671875
1,2021-01-01,12:00:00,07:00,92.6707568359375
2,2021-01-01,13:00:00,07:00,85.1519970703125
3,2021-01-01,14:00:00,07:00,82.6021240234375
4,2021-01-01,15:00:00,07:00,81.81093261718749
5,2021-01-01,16:00:00,07:00,85.23788085937501
6,2021-01-01,17:00:00,07:00,94.88636474609376
7,2021-01-01,18:00:00,07:00,107.67836914062498
8,2021-01-01,19:00:00,07:00,127.29156494140625
9,2021-01-01,20:00:00,07:00,152.46970738002233
10,2021-01-01,21:00:00,07:00,160.9557320731027
11,2021-01-01,22:00:00,07:00,173.46350446428573
12,2021-01-01,23:00:00,07:00,185.07041538783477
13,2021-01-02,00:00:00,07:00,194.86407470703128
14,2021-01-02,01:00:00,07:00,210.58229736328124
15,2021-01-02,02:00:00,07:00,225.481259765625
16,2021-01-02,03:00:00,07:00,215.9256811523437
17,2021-01-02,04:00:00,07:00,224.33242675781253
18,2021-01-02,05:00:00,07:00,223.0499560546875
19,2021-01-02,06:00:00,07:00,202.85526646205358
20,2021-01-02,07:00:00,07:00,187.37304030446415
21,2021-01-02,08:00:00,07:00,186.932094108836
22,2021-01-02,09:00:00,07:00,184.79166596186195
23,2021-01-02,10:00:00,07:00,178.67819613517068
24,2021-01-02,11:00:00,07:00,176.40190016547984
25,2021-01-02,12:00:00,07:00,169.59050515765273
26,2021-01-02,13:00:00,07:00,160.38282470703126
27,2021-01-02,14:00:00,07:00,155.69981166294642
28,2021-01-02,15:00:00,07:00,154.8791277204241
29,2021-01-02,16:00:00,07:00,157.2379150390625
30,2021-01-02,17:00:00,07:00,168.06033386986695
31,2021-01-02,18:00:00,07:00,173.32072035376854
32,2021-01-02,19:00:00,07:00,186.3797349802814
33,2021-01-02,20:00:00,07:00,193.51531610557277
34,2021-01-02,21:00:00,07:00,190.07186234716067
35,2021-01-02,22:00:00,07:00,176.9743848388831
36,2021-01-02,23:00:00,07:00,173.5935065374324
37,2021-01-03,00:00:00,07:00,171.74317532959157
38,2021-01-03,01:00:00,07:00,180.26051896984058
39,2021-01-03,02:00:00,07:00,186.6777495398331
40,2021-01-03,03:00:00,07:00,189.46996889605634
41,2021-01-03,04:00:00,07:00,207.01021024225307
42,2021-01-03,05:00:00,07:00,210.67292009728104
43,2021-01-03,06:00:00,07:00,217.1562577209666
44,2021-01-03,07:00:00,07:00,206.46253805335374
45,2021-01-03,08:00:00,07:00,221.95510278935063
46,2021-01-03,09:00:00,07:00,225.89009046058007
47,2021-01-03,10:00:00,07:00,218.5483651298769
48,2021-01-03,11:00:00,07:00,203.25268244765505
49,2021-01-03,12:00:00,07:00,201.23964364397997
50,2021-01-03,13:00:00,07:00,173.75607386997768
51,2021-01-03,14:00:00,07:00,164.85487758091517
52,2021-01-03,15:00:00,07:00,161.61613362630206
53,2021-01-03,16:00:00,07:00,147.163818359375
54,2021-01-03,17:00:00,07:00,146.3983032226563
55,2021-01-03,18:00:00,07:00,145.5718505859375
56,2021-01-03,19:00:00,07:00,150.03454764229912
57,2021-01-03,20:00:00,07:00,153.45818045479913
58,2021-01-03,21:00:00,07:00,162.1633771623884
59,2021-01-03,22:00:00,07:00,172.30522920533116
60,2021-01-03,23:00:00,07:00,175.2510656611759
61,2021-01-04,00:00:00,07:00,185.02880336216515
62,2021-01-04,01:00:00,07:00,186.0785382952009
63,2021-01-04,02:00:00,07:00,188.0565638950893
64,2021-01-04,03:00:00,07:00,193.07066162109373
65,2021-01-04,04:00:00,07:00,196.7201943843565
66,2021-01-04,05:00:00,07:00,195.13866119267473
67,2021-01-04,06:00:00,07:00,191.03526815853144
68,2021-01-04,07:00:00,07:00,191.2321785876026
69,2021-01-04,08:00:00,07:00,191.62142423155277
70,2021-01-04,09:00:00,07:00,192.63505593273086
71,2021-01-04,10:00:00,07:00,188.23537102894252
72,2021-01-04,11:00:00,07:00,182.76504295602751
73,2021-01-04,12:00:00,07:00,173.36069125573974
74,2021-01-04,13:00:00,07:00,164.9361904161605
75,2021-01-04,14:00:00,07:00,160.98553988778957
76,2021-01-04,15:00:00,07:00,158.47765809981345
77,2021-01-04,16:00:00,07:00,2.1969
78,2021-01-04,17:00:00,07:00,150.88778041847206
79,2021-01-04,18:00:00,07:00,166.77298549902213
80,2021-01-04,19:00:00,07:00,2.32165
81,2021-01-04,20:00:00,07:00,2.3402000000000003
82,2021-01-04,21:00:00,07:00,3.1179500000000004
83,2021-01-04,22:00:00,07:00,210.218154296875
84,2021-01-04,23:00:00,07:00,232.470771484375
85,2021-01-05,00:00:00,07:00,243.6236669921875
86,2021-01-05,01:00:00,07:00,247.75607421875
87,2021-01-05,02:00:00,07:00,246.642294921875
88,2021-01-05,03:00:00,07:00,302.1561279296875
89,2021-01-05,04:00:00,07:00,381.642451171875
90,2021-01-05,05:00:00,07:00,370.42390747070306
91,2021-01-05,06:00:00,07:00,327.3734295048404
92,2021-01-05,07:00:00,07:00,2.28565
93,2021-01-05,08:00:00,07:00,2.29935
94,2021-01-05,09:00:00,07:00,3.8322000000000003
95,2021-01-05,10:00:00,07:00,2.2468
96,2021-01-05,11:00:00,07:00,174.73077720814652
97,2021-01-05,12:00:00,07:00,192.13176616577687
98,2021-01-05,13:00:00,07:00,206.36129442039945
99,2021-01-05,14:00:00,07:00,2.30865
100,2021-01-05,15:00:00,07:00,2.4283
101,2021-01-05,16:00:00,07:00,2.1885499999999998
102,2021-01-05,17:00:00,07:00,2.41465
103,2021-01-05,18:00:00,07:00,2.6008999999999998
104,2021-01-05,19:00:00,07:00,
105,2021-01-05,20:00:00,07:00,
106,2021-01-05,21:00:00,07:00,
107,2021-01-05,22:00:00,07:00,
108,2021-01-05,23:00:00,07:00,
109,2021-01-06,00:00:00,07:00,
110,2021-01-06,01:00:00,07:00,
111,2021-01-06,02:00:00,07:00,
112,2021-01-06,03:00:00,07:00,
113,2021-01-06,04:00:00,07:00,
114,2021-01-06,05:00:00,07:00,
115,2021-01-06,06:00:00,07:00,
116,2021-01-06,07:00:00,07:00,
117,2021-01-06,08:00:00,07:00,6.47975
118,2021-01-06,09:00:00,07:00,106.75307024719481
119,2021-01-06,10:00:00,07:00,
120,2021-01-06,11:00:00,07:00,
121,2021-01-06,12:00:00,07:00,
122,2021-01-06,13:00:00,07:00,
123,2021-01-06,14:00:00,07:00,
124,2021-01-06,15:00:00,07:00,5.99425
125,2021-01-06,16:00:00,07:00,125.26661940135152
126,2021-01-06,17:00:00,07:00,136.83193733507736
127,2021-01-06,18:00:00,07:00,154.0000362018633
128,2021-01-06,19:00:00,07:00,162.60912032848145
129,2021-01-06,20:00:00,07:00,
130,2021-01-06,21:00:00,07:00,
131,2021-01-06,22:00:00,07:00,
132,2021-01-06,23:00:00,07:00,
133,2021-01-07,00:00:00,07:00,
134,2021-01-07,01:00:00,07:00,
135,2021-01-07,02:00:00,07:00,
136,2021-01-07,03:00:00,07:00,
137,2021-01-07,04:00:00,07:00,
138,2021-01-07,05:00:00,07:00,
139,2021-01-07,06:00:00,07:00,
140,2021-01-07,07:00:00,07:00,8.2788
141,2021-01-07,08:00:00,07:00,112.42778346321127
142,2021-01-07,09:00:00,07:00,135.08397437663152
143,2021-01-07,10:00:00,07:00,151.75803869756416
144,2021-01-07,11:00:00,07:00,165.36289213936578
145,2021-01-07,12:00:00,07:00,159.47786458333331
146,2021-01-07,13:00:00,07:00,137.65559895833334
147,2021-01-07,14:00:00,07:00,122.6611328125
148,2021-01-07,15:00:00,07:00,118.30556640625001
149,2021-01-07,16:00:00,07:00,111.23611653645834
150,2021-01-07,17:00:00,07:00,108.11805826822916
151,2021-01-07,18:00:00,07:00,2.23665
152,2021-01-07,19:00:00,07:00,2.34885
153,2021-01-07,20:00:00,07:00,2.3908
154,2021-01-07,21:00:00,07:00,2.2961500000000004
155,2021-01-07,22:00:00,07:00,2.2771000000000003
156,2021-01-07,23:00:00,07:00,2.2115
157,2021-01-08,00:00:00,07:00,2.39295
158,2021-01-08,01:00:00,07:00,2.1736
159,2021-01-08,02:00:00,07:00,26.6832861328125
160,2021-01-08,03:00:00,07:00,2.2313
161,2021-01-08,04:00:00,07:00,2.12705
162,2021-01-08,05:00:00,07:00,2.1479
163,2021-01-08,06:00:00,07:00,2.1171
164,2021-01-08,07:00:00,07:00,2.19755
165,2021-01-08,08:00:00,07:00,2.20875
166,2021-01-08,09:00:00,07:00,7.55203125
167,2021-01-08,10:00:00,07:00,2.3871
168,2021-01-08,11:00:00,07:00,9.678007812499999
169,2021-01-08,12:00:00,07:00,16.8258203125
170,2021-01-08,13:00:00,07:00,15.41291015625
171,2021-01-08,14:00:00,07:00,15.703281250000002
172,2021-01-08,15:00:00,07:00,2.23565
173,2021-01-08,16:00:00,07:00,18.265820312499997
174,2021-01-08,17:00:00,07:00,28.82291015625
175,2021-01-08,18:00:00,07:00,2.2703
176,2021-01-08,19:00:00,07:00,2.0811
177,2021-01-08,20:00:00,07:00,2.08
178,2021-01-08,21:00:00,07:00,2.29335
179,2021-01-08,22:00:00,07:00,2.23945
180,2021-01-08,23:00:00,07:00,2.38515
181,2021-01-09,00:00:00,07:00,2.14905
182,2021-01-09,01:00:00,07:00,2.11615
183,2021-01-09,02:00:00,07:00,2.13925
184,2021-01-09,03:00:00,07:00,2.1405000000000003
185,2021-01-09,04:00:00,07:00,2.16005
186,2021-01-09,05:00:00,07:00,30.864375
187,2021-01-09,06:00:00,07:00,40.1021875
188,2021-01-09,07:00:00,07:00,44.05109375
189,2021-01-09,08:00:00,07:00,2.2003
190,2021-01-09,09:00:00,07:00,2.105
191,2021-01-09,10:00:00,07:00,2.16495
192,2021-01-09,11:00:00,07:00,2.1401499999999998
193,2021-01-09,12:00:00,07:00,40.93435303048683
194,2021-01-09,13:00:00,07:00,2.14275
195,2021-01-09,14:00:00,07:00,47.308457751172774
196,2021-01-09,15:00:00,07:00,2.3319
197,2021-01-09,16:00:00,07:00,2.18455
198,2021-01-09,17:00:00,07:00,2.2381
199,2021-01-09,18:00:00,07:00,2.2049000000000003
200,2021-01-09,19:00:00,07:00,2.21225
201,2021-01-09,20:00:00,07:00,2.41845
202,2021-01-09,21:00:00,07:00,2.257
203,2021-01-09,22:00:00,07:00,2.2497000000000003
204,2021-01-09,23:00:00,07:00,2.66515
205,2021-01-10,00:00:00,07:00,2.20705
206,2021-01-10,01:00:00,07:00,2.0771
207,2021-01-10,02:00:00,07:00,2.10205
208,2021-01-10,03:00:00,07:00,2.1025
209,2021-01-10,04:00:00,07:00,2.1633500000000003
210,2021-01-10,05:00:00,07:00,2.0907
211,2021-01-10,06:00:00,07:00,34.617734375
212,2021-01-10,07:00:00,07:00,2.0668
213,2021-01-10,08:00:00,07:00,44.3381689453125
214,2021-01-10,09:00:00,07:00,56.320869140625
215,2021-01-10,10:00:00,07:00,68.1604345703125
216,2021-01-10,11:00:00,07:00,2.22535
217,2021-01-10,12:00:00,07:00,2.22305
218,2021-01-10,13:00:00,07:00,2.20465
219,2021-01-10,14:00:00,07:00,2.21925
220,2021-01-10,15:00:00,07:00,2.2314
221,2021-01-10,16:00:00,07:00,2.19485
222,2021-01-10,17:00:00,07:00,67.76550744659545
223,2021-01-10,18:00:00,07:00,81.03130967539285
224,2021-01-10,19:00:00,07:00,2.30515
225,2021-01-10,20:00:00,07:00,93.21668014293498
226,2021-01-10,21:00:00,07:00,2.2604
227,2021-01-10,22:00:00,07:00,2.4706
228,2021-01-10,23:00:00,07:00,2.32565
229,2021-01-11,00:00:00,07:00,2.14685
230,2021-01-11,01:00:00,07:00,2.1414
231,2021-01-11,02:00:00,07:00,2.11105
232,2021-01-11,03:00:00,07:00,2.10355
233,2021-01-11,04:00:00,07:00,2.3465000000000003
234,2021-01-11,05:00:00,07:00,62.557298478215806
235,2021-01-11,06:00:00,07:00,71.0693359375
236,2021-01-11,07:00:00,07:00,81.72466796875
237,2021-01-11,08:00:00,07:00,77.71395118674951
238,2021-01-11,09:00:00,07:00,79.03646474331646
239,2021-01-11,10:00:00,07:00,2.1956
240,2021-01-11,11:00:00,07:00,45.713125000000005
241,2021-01-11,12:00:00,07:00,49.456562500000004
242,2021-01-11,13:00:00,07:00,49.728281249999995
243,2021-01-11,14:00:00,07:00,45.864140625
244,2021-01-11,15:00:00,07:00,44.6820703125
245,2021-01-11,16:00:00,07:00,48.126875
246,2021-01-11,17:00:00,07:00,56.982939453125
247,2021-01-11,18:00:00,07:00,70.14292480468751
248,2021-01-11,19:00:00,07:00,100.95848795572917
249,2021-01-11,20:00:00,07:00,114.85443929036457
250,2021-01-11,21:00:00,07:00,117.00232747395833
251,2021-01-11,22:00:00,07:00,109.20116373697918
252,2021-01-11,23:00:00,07:00,113.57872721354167
253,2021-01-12,00:00:00,07:00,126.65895182291669
254,2021-01-12,01:00:00,07:00,125.26605631510417
255,2021-01-12,02:00:00,07:00,115.71208902994793
256,2021-01-12,03:00:00,07:00,116.40995279947917
257,2021-01-12,04:00:00,07:00,109.66639404296873
258,2021-01-12,05:00:00,07:00,100.38095487394907
259,2021-01-12,06:00:00,07:00,89.47347298317703
260,2021-01-12,07:00:00,07:00,86.22438214588398
261,2021-01-12,08:00:00,07:00,87.93479272212878
262,2021-01-12,09:00:00,07:00,82.22096087112925
263,2021-01-12,10:00:00,07:00,68.78869140625001
264,2021-01-12,11:00:00,07:00,69.0095068359375
265,2021-01-12,12:00:00,07:00,63.2867236328125
266,2021-01-12,13:00:00,07:00,60.877656249999994
267,2021-01-12,14:00:00,07:00,2.6225
268,2021-01-12,15:00:00,07:00,51.718252296969204
269,2021-01-12,16:00:00,07:00,65.99427238143348
270,2021-01-12,17:00:00,07:00,71.8966778041998
271,2021-01-12,18:00:00,07:00,90.9788367355419
272,2021-01-12,19:00:00,07:00,102.54655354817709
273,2021-01-12,20:00:00,07:00,118.63079833984374
274,2021-01-12,21:00:00,07:00,147.75327322823662
275,2021-01-12,22:00:00,07:00,149.0527814592634
276,2021-01-12,23:00:00,07:00,150.10551409040178
277,2021-01-13,00:00:00,07:00,153.32881731305804
278,2021-01-13,01:00:00,07:00,157.98685825892858
279,2021-01-13,02:00:00,07:00,166.91485770089287
280,2021-01-13,03:00:00,07:00,179.90422537667413
281,2021-01-13,04:00:00,07:00,176.93039027622768
282,2021-01-13,05:00:00,07:00,174.375927734375
283,2021-01-13,06:00:00,07:00,174.01195068359374
284,2021-01-13,07:00:00,07:00,182.337618084096
285,2021-01-13,08:00:00,07:00,186.23769701225223
286,2021-01-13,09:00:00,07:00,179.1158172832859
287,2021-01-13,10:00:00,07:00,170.34298844032827
288,2021-01-13,11:00:00,07:00,173.46258659767193
289,2021-01-13,12:00:00,07:00,156.16445727665078
290,2021-01-13,13:00:00,07:00,151.38753391835704
291,2021-01-13,14:00:00,07:00,134.24972330729167
292,2021-01-13,15:00:00,07:00,132.3463663736979
293,2021-01-13,16:00:00,07:00,127.14174804687498
294,2021-01-13,17:00:00,07:00,135.6817138671875
295,2021-01-13,18:00:00,07:00,135.03450927734377
296,2021-01-13,19:00:00,07:00,136.65601806640626
297,2021-01-13,20:00:00,07:00,136.01294942344796
298,2021-01-13,21:00:00,07:00,146.8680789684419
299,2021-01-13,22:00:00,07:00,149.78142103615392
300,2021-01-13,23:00:00,07:00,153.33172908804363
301,2021-01-14,00:00:00,07:00,156.87055449635452
302,2021-01-14,01:00:00,07:00,159.76611064297072
